id;tweet_text;created_at;lang;created_by_id
5459;netus justo persecuti sententiae dapibus voluptatibus platea;2017-08-08 12:00:00;en;2285
5460;sem qualisque inciderint maecenas pertinacia gloriatur felis;2017-08-08 12:00:00;en;45
5461;feugiat quidam maiorum orci hendrerit fugit mei;2017-08-08 12:00:00;en;9818
5462;singulis mattis ullamcorper possit platonem dicunt rutrum;2017-08-08 12:00:00;en;9353
5463;dico reque ante veritus lacus rhoncus vituperatoribus;2017-08-08 12:00:00;en;6214
5464;ornatus omittantur quaerendum sapientem ius curabitur finibus;2017-08-08 12:00:00;en;9009
5465;repudiare unum inimicus audire explicari placerat dignissim;2017-08-08 12:00:00;en;7442
5466;saperet turpis definitionem ac molestie consetetur falli;2017-08-08 12:00:00;en;3276
5467;dapibus ubique volumus affert dolorem movet interesset;2017-08-08 12:00:00;en;7838
5468;libero tacimates magna latine molestie est euismod;2017-08-08 12:00:00;en;4015
5469;pri id dicant scripserit elaboraret lorem salutatus;2017-08-08 12:00:00;en;1315
5470;oporteat quaeque numquam instructior maluisset aliquip efficiantur;2017-08-08 12:00:00;en;7199
5471;tellus class sanctus at iaculis dicam tellus;2017-08-08 12:00:00;en;9039
5472;pellentesque adhuc inceptos nisl labores habitant tortor;2017-08-08 12:00:00;en;8668
5473;voluptaria omittantur repudiare laoreet libris disputationi eripuit;2017-08-08 12:00:00;en;3498
5474;eos definitiones consequat cursus intellegebat eleifend bibendum;2017-08-08 12:00:00;en;5697
5475;constituam consetetur prompta pretium veritus atomorum eirmod;2017-08-08 12:00:00;en;9887
5476;ea pertinax simul eleifend quo vocent quem;2017-08-08 12:00:00;en;5379
5477;suspendisse conceptam commodo sollicitudin alterum option malorum;2017-08-08 12:00:00;en;7086
5478;aliquip constituto in quisque scripta pericula sea;2017-08-08 12:00:00;en;1925
5479;dicit malorum risus noluisse te aliquid mentitum;2017-08-08 12:00:00;en;3435
5480;est equidem putent labores graeci sagittis eius;2017-08-08 12:00:00;en;9928
5481;posse commodo decore nisl fabellas porttitor persequeris;2017-08-08 12:00:00;en;2380
5482;nominavi labores quis deterruisset adolescens interdum parturient;2017-08-08 12:00:00;en;2387
5483;ridens vehicula bibendum diam vocent platea primis;2017-08-08 12:00:00;en;909
5484;his ornatus et curae conclusionemque splendide cum;2017-08-08 12:00:00;en;9367
5485;sale nulla referrentur nascetur idque enim lacinia;2017-08-08 12:00:00;en;884
5486;expetendis expetenda inceptos regione ceteros vituperatoribus sodales;2017-08-08 12:00:00;en;6731
5487;aptent labores ignota et gubergren referrentur ei;2017-08-08 12:00:00;en;5528
5488;simul aliquam tempor agam vituperatoribus maluisset intellegat;2017-08-08 12:00:00;en;9714
5489;prompta tristique phasellus luptatum tacimates causae pertinacia;2017-08-08 12:00:00;en;6824
5490;conubia petentium doming unum pertinax adipiscing pertinax;2017-08-08 12:00:00;en;5441
5491;quem graeco sadipscing conclusionemque malorum percipit libris;2017-08-08 12:00:00;en;2516
5492;movet odio dicant pretium propriae sed explicari;2017-08-08 12:00:00;en;7010
5493;quod neglegentur mattis verear duo verterem at;2017-08-08 12:00:00;en;1588
5494;purus dignissim voluptaria ad at electram detracto;2017-08-08 12:00:00;en;253
5495;repudiare phasellus persius dicit magna interesset felis;2017-08-08 12:00:00;en;8553
5496;meliore ne adipisci fastidii nam congue melius;2017-08-08 12:00:00;en;8830
5497;audire postulant vix oratio elit altera impetus;2017-08-08 12:00:00;en;2555
5498;qualisque mollis amet perpetua nunc comprehensam finibus;2017-08-08 12:00:00;en;1547
5499;suavitate diam vocent condimentum tincidunt aliquet perpetua;2017-08-08 12:00:00;en;7410
5500;dolores ex vehicula sadipscing cras quidam suavitate;2017-08-08 12:00:00;en;324
5501;sonet agam volutpat adversarium blandit impetus aliquam;2017-08-08 12:00:00;en;163
5502;posuere option fabulas mandamus viderer convenire sociosqu;2017-08-08 12:00:00;en;910
5503;ceteros sadipscing tincidunt meliore neque evertitur litora;2017-08-08 12:00:00;en;6850
5504;tamquam nisi civibus mel class viderer malesuada;2017-08-08 12:00:00;en;798
5505;referrentur cubilia epicuri risus mauris lacus aenean;2017-08-08 12:00:00;en;6709
5506;labores definitiones ferri velit nonumes animal sea;2017-08-08 12:00:00;en;1883
5507;rutrum mus tation debet habeo pertinacia nisi;2017-08-08 12:00:00;en;1217
5508;simul ceteros mucius molestie fringilla mediocrem efficitur;2017-08-08 12:00:00;en;4778
5509;sonet eleifend discere option voluptaria nisl mucius;2017-08-08 12:00:00;en;4125
5510;gravida euismod quaeque elitr invenire eloquentiam duis;2017-08-08 12:00:00;en;3047
5511;causae impetus periculis quisque tacimates vix qualisque;2017-08-08 12:00:00;en;7915
5512;iisque doming elaboraret nec iriure habitant metus;2017-08-08 12:00:00;en;8157
5513;ancillae doctus detraxit epicurei malesuada mnesarchum reformidans;2017-08-08 12:00:00;en;938
5514;pertinacia dicta mazim deterruisset vel recteque corrumpit;2017-08-08 12:00:00;en;5954
5515;nonumy novum natum appetere nisl volutpat no;2017-08-08 12:00:00;en;4825
5516;oporteat mea faucibus numquam latine ante porta;2017-08-08 12:00:00;en;4657
5517;vitae inani metus aliquam iuvaret perpetua maluisset;2017-08-08 12:00:00;en;2437
5518;luptatum ei iusto dicta nostrum principes maecenas;2017-08-08 12:00:00;en;7410
5519;tamquam eget lectus cum finibus graeco eros;2017-08-08 12:00:00;en;8582
5520;ipsum quisque nulla euripidis his odio detraxit;2017-08-08 12:00:00;en;2544
5521;integer periculis aptent delectus mel inceptos parturient;2017-08-08 12:00:00;en;8144
5522;melius volumus erroribus decore verterem graecis ocurreret;2017-08-08 12:00:00;en;7005
5523;patrioque solum pri quaeque vivamus causae accumsan;2017-08-08 12:00:00;en;1492
5524;dis habemus putent ius cu mus dicant;2017-08-08 12:00:00;en;3977
5525;repudiandae esse iriure eruditi viverra ultrices elaboraret;2017-08-08 12:00:00;en;783
5526;feugait erat et sociosqu persequeris tristique graecis;2017-08-08 12:00:00;en;8265
5527;salutatus disputationi recteque congue homero persius nulla;2017-08-08 12:00:00;en;198
5528;velit vivamus per dicta fringilla verterem principes;2017-08-08 12:00:00;en;4363
5529;nascetur epicuri enim repudiandae doming putent decore;2017-08-08 12:00:00;en;1868
5530;porro solum utroque graeci euripidis porta ultrices;2017-08-08 12:00:00;en;6964
5531;consectetur eam laoreet quidam accumsan falli condimentum;2017-08-08 12:00:00;en;9387
5532;pericula affert aptent vivamus sanctus viris adversarium;2017-08-08 12:00:00;en;1677
5533;persius egestas dicant lacus mediocrem aliquid viderer;2017-08-08 12:00:00;en;802
5534;vocent comprehensam doctus facilisi neglegentur dis pro;2017-08-08 12:00:00;en;6270
5535;honestatis quam regione dolores latine graeco debet;2017-08-08 12:00:00;en;836
5536;dapibus invidunt aliquid ligula putent penatibus in;2017-08-08 12:00:00;en;6290
5537;corrumpit periculis latine gubergren graece posse donec;2017-08-08 12:00:00;en;7544
5538;definitiones dissentiunt vero dictumst brute sapientem in;2017-08-08 12:00:00;en;596
5539;corrumpit eget gubergren quot arcu morbi alterum;2017-08-08 12:00:00;en;1868
5540;iriure altera dicta postulant ancillae eget aliquam;2017-08-08 12:00:00;en;9961
5541;neque aeque eripuit movet fabellas tortor graecis;2017-08-08 12:00:00;en;1281
5542;sapientem his condimentum finibus duis urna no;2017-08-08 12:00:00;en;3084
5543;pretium libero leo himenaeos consectetur class adipiscing;2017-08-08 12:00:00;en;7136
5544;elaboraret fabellas dui praesent magnis ante orci;2017-08-08 12:00:00;en;1038
5545;sanctus appetere sumo iusto quaeque ultrices dolores;2017-08-08 12:00:00;en;978
5546;intellegat ceteros quot te libris feugiat cetero;2017-08-08 12:00:00;en;5536
5547;vocibus tacimates omittantur massa lacinia unum honestatis;2017-08-08 12:00:00;en;4842
5548;fugit consul quas ridiculus erat equidem ei;2017-08-08 12:00:00;en;1632
5549;mutat platea expetenda gloriatur mel adipisci fabellas;2017-08-08 12:00:00;en;3866
5550;saepe etiam usu luptatum laoreet errem periculis;2017-08-08 12:00:00;en;8792
5551;aliquid gravida interesset habitasse habitasse intellegat ceteros;2017-08-08 12:00:00;en;7129
5552;dictumst facilisi porta vituperata natoque nam molestiae;2017-08-08 12:00:00;en;4606
5553;quem dapibus ligula constituto fusce causae suscipiantur;2017-08-08 12:00:00;en;3851
5554;curae pretium sapien mollis purus lorem dicant;2017-08-08 12:00:00;en;2060
5555;perpetua inceptos placerat movet his molestiae eam;2017-08-08 12:00:00;en;9719
5556;porta torquent diam persius vim interpretaris tota;2017-08-08 12:00:00;en;526
5557;deseruisse comprehensam eruditi expetendis reformidans sit saperet;2017-08-08 12:00:00;en;7225
5558;impetus tation mazim fabellas rutrum iriure viderer;2017-08-08 12:00:00;en;9750
5559;pertinacia purus laoreet posidonium mel ancillae ridens;2017-08-08 12:00:00;en;9549
5560;euripidis noluisse cursus fuisset mei consul saperet;2017-08-08 12:00:00;en;7604
5561;nostra nostra dolorem sumo appareat intellegat possit;2017-08-08 12:00:00;en;3248
5562;inciderint vidisse est porro tempus mucius tibique;2017-08-08 12:00:00;en;1501
5563;urna dolorem mediocrem conceptam splendide eloquentiam doming;2017-08-08 12:00:00;en;6784
5564;oporteat velit intellegebat aptent erroribus pretium definiebas;2017-08-08 12:00:00;en;5325
5565;fermentum posuere reque tibique voluptatibus facilis maluisset;2017-08-08 12:00:00;en;5501
5566;quas alia bibendum neque postea intellegebat iudicabit;2017-08-08 12:00:00;en;8816
5567;conceptam eleifend tacimates cursus nostra magna ferri;2017-08-08 12:00:00;en;967
5568;vestibulum arcu constituam nonumy possim quot honestatis;2017-08-08 12:00:00;en;467
5569;intellegat doctus quas porttitor alia homero maluisset;2017-08-08 12:00:00;en;5614
5570;sociosqu laudem quaestio sumo animal urna tale;2017-08-08 12:00:00;en;5017
5571;populo dictum scripserit an ut habeo impetus;2017-08-08 12:00:00;en;1636
5572;suscipit nisi inimicus turpis elitr evertitur vocibus;2017-08-08 12:00:00;en;1402
5573;conceptam prodesset has consequat enim usu adhuc;2017-08-08 12:00:00;en;7354
5574;nec diam conclusionemque non sagittis accommodare fuisset;2017-08-08 12:00:00;en;8148
5575;ante evertitur massa accumsan platea posse appetere;2017-08-08 12:00:00;en;14
5576;reformidans quaerendum efficitur accommodare delenit atomorum adipisci;2017-08-08 12:00:00;en;2551
5577;laoreet has ea sanctus dicta senectus vestibulum;2017-08-08 12:00:00;en;9487
5578;ludus efficitur splendide in volutpat reque per;2017-08-08 12:00:00;en;3145
5579;in habitant turpis mauris vis saperet sonet;2017-08-08 12:00:00;en;8545
5580;iusto eos nobis magna mattis eleifend menandri;2017-08-08 12:00:00;en;616
5581;has laudem iaculis omittam interpretaris atomorum tristique;2017-08-08 12:00:00;en;4695
5582;movet enim eruditi tota per graeci fabellas;2017-08-08 12:00:00;en;5118
5583;ancillae vestibulum repudiare cubilia prompta mi magna;2017-08-08 12:00:00;en;1122
5584;libris comprehensam sodales quem hinc deserunt has;2017-08-08 12:00:00;en;2112
5585;pertinax habeo laoreet nullam adipiscing pharetra perpetua;2017-08-08 12:00:00;en;8841
5586;expetendis sodales civibus alia harum posuere aliquid;2017-08-08 12:00:00;en;4928
5587;docendi adolescens partiendo etiam dicam mauris maiestatis;2017-08-08 12:00:00;en;2850
5588;vivendo cetero mauris no veritus menandri erroribus;2017-08-08 12:00:00;en;5891
5589;egestas erroribus orci adhuc qui platea iusto;2017-08-08 12:00:00;en;1690
5590;partiendo hac velit gloriatur populo tempor option;2017-08-08 12:00:00;en;34
5591;sapientem iudicabit fugit consetetur dis quem deterruisset;2017-08-08 12:00:00;en;700
5592;nostra platonem intellegebat expetendis petentium urna latine;2017-08-08 12:00:00;en;590
5593;tempor dolorum hac tempus postea vidisse autem;2017-08-08 12:00:00;en;2669
5594;elit dictum quam sententiae dictumst suspendisse praesent;2017-08-08 12:00:00;en;5233
5595;ius honestatis constituam vestibulum maiestatis suspendisse gravida;2017-08-08 12:00:00;en;1567
5596;solet novum metus cursus deterruisset metus enim;2017-08-08 12:00:00;en;852
5597;docendi venenatis sociis fuisset est pellentesque fabellas;2017-08-08 12:00:00;en;4070
5598;volumus pri legimus porro amet primis ubique;2017-08-08 12:00:00;en;2780
5599;malesuada egestas mandamus omittantur id lacus cubilia;2017-08-08 12:00:00;en;2709
5600;intellegat animal viris orci adversarium adipisci ultrices;2017-08-08 12:00:00;en;9013
5601;periculis quam ipsum accumsan constituto voluptatum scripta;2017-08-08 12:00:00;en;595
5602;sapien primis mutat menandri perpetua conclusionemque neglegentur;2017-08-08 12:00:00;en;2598
5603;iriure reformidans dissentiunt magnis urna ut viderer;2017-08-08 12:00:00;en;9039
5604;dico corrumpit verterem proin nonumes qualisque dictum;2017-08-08 12:00:00;en;7759
5605;persecuti solet dolores nostra urna iuvaret class;2017-08-08 12:00:00;en;3826
5606;saepe legimus inani quas sanctus meliore harum;2017-08-08 12:00:00;en;3878
5607;lacus mediocrem definitionem dicam commodo accommodare ullamcorper;2017-08-08 12:00:00;en;8786
5608;fugit penatibus qui elitr eos mediocrem reprehendunt;2017-08-08 12:00:00;en;5519
5609;vocent ullamcorper instructior expetendis nascetur sanctus sem;2017-08-08 12:00:00;en;291
5610;his netus facilisis tractatos rhoncus dis id;2017-08-08 12:00:00;en;947
5611;commune brute expetenda no oporteat vestibulum senectus;2017-08-08 12:00:00;en;3409
5612;parturient ei option scelerisque scripserit adipiscing maluisset;2017-08-08 12:00:00;en;2108
5613;class verterem tortor senserit tritani qualisque pertinacia;2017-08-08 12:00:00;en;796
5614;quot massa id epicurei aenean facilisis pertinax;2017-08-08 12:00:00;en;4134
5615;quo sententiae intellegebat neglegentur dolor hinc tincidunt;2017-08-08 12:00:00;en;7947
5616;iusto facilisi neque lacinia suscipit felis etiam;2017-08-08 12:00:00;en;2309
5617;reformidans maiestatis mattis oporteat hinc intellegat senserit;2017-08-08 12:00:00;en;1283
5618;aenean suspendisse sea primis faucibus commune ludus;2017-08-08 12:00:00;en;286
5619;vitae contentiones constituto eros novum volutpat solet;2017-08-08 12:00:00;en;5297
5620;eu duis porro sem dolorem vidisse deserunt;2017-08-08 12:00:00;en;6933
5621;bibendum sea adhuc faucibus recteque solet nullam;2017-08-08 12:00:00;en;1841
5622;falli wisi tempus proin dui graecis nonumy;2017-08-08 12:00:00;en;6466
5623;eam lectus urbanitas vim non conceptam nulla;2017-08-08 12:00:00;en;450
5624;accusata alienum euismod taciti oratio conubia numquam;2017-08-08 12:00:00;en;867
5625;ac ex nec ancillae tractatos accommodare propriae;2017-08-08 12:00:00;en;4655
5626;scripserit blandit veri appareat vituperatoribus adipisci a;2017-08-08 12:00:00;en;9761
5627;iaculis sodales sadipscing no has purus fusce;2017-08-08 12:00:00;en;5935
5628;porro vitae facilisi vel decore ac regione;2017-08-08 12:00:00;en;2733
5629;etiam ea cu sonet comprehensam conclusionemque lacinia;2017-08-08 12:00:00;en;3060
5630;adipisci veniam nihil melius iudicabit est saepe;2017-08-08 12:00:00;en;6342
5631;viverra tantas consectetur cum eam quot scripta;2017-08-08 12:00:00;en;1534
5632;delenit nobis epicuri deterruisset scripta egestas tristique;2017-08-08 12:00:00;en;8035
5633;quo verterem urna id eum nisi consectetur;2017-08-08 12:00:00;en;421
5634;quis ultricies deseruisse delenit numquam venenatis lectus;2017-08-08 12:00:00;en;6068
5635;reque risus viverra elitr saepe omnesque et;2017-08-08 12:00:00;en;9398
5636;molestiae dicta populo atqui dolorem deseruisse magnis;2017-08-08 12:00:00;en;4214
5637;oratio porro invenire pericula dico nihil postulant;2017-08-08 12:00:00;en;2677
5638;lorem vivendo periculis saperet class ne ultricies;2017-08-08 12:00:00;en;6074
5639;accommodare lectus ipsum saperet labores quod suavitate;2017-08-08 12:00:00;en;3150
5640;inani ponderum postulant simul facilisi nunc consequat;2017-08-08 12:00:00;en;8268
5641;litora vitae fermentum petentium consul menandri omittam;2017-08-08 12:00:00;en;7546
5642;dictum malesuada non platea venenatis faucibus liber;2017-08-08 12:00:00;en;5214
5643;reque platea oratio nisi an tale decore;2017-08-08 12:00:00;en;2258
5644;ornare graecis wisi populo expetendis veniam ceteros;2017-08-08 12:00:00;en;625
5645;repudiandae expetendis veritus diam graecis malorum pericula;2017-08-08 12:00:00;en;751
5646;audire error inceptos corrumpit quidam rhoncus posuere;2017-08-08 12:00:00;en;6872
5647;theophrastus pericula mollis elitr deterruisset urna persequeris;2017-08-08 12:00:00;en;3515
5648;aenean eam unum cursus meliore reprehendunt his;2017-08-08 12:00:00;en;4808
5649;nihil homero sonet saepe proin partiendo elit;2017-08-08 12:00:00;en;6912
5650;elaboraret nullam enim nonumes omittam utamur expetenda;2017-08-08 12:00:00;en;2704
5651;inciderint nominavi euripidis mattis contentiones lobortis a;2017-08-08 12:00:00;en;4657
5652;dolor convallis nihil euripidis ius quot consul;2017-08-08 12:00:00;en;2864
5653;orci leo definiebas repudiandae reformidans interesset habemus;2017-08-08 12:00:00;en;5861
5654;quas auctor veritus efficiantur sale legimus persecuti;2017-08-08 12:00:00;en;4501
5655;aeque dicant suavitate nulla cum eleifend affert;2017-08-08 12:00:00;en;8958
